Timestamp,PhoneCalls,IsAnomaly,AnomalyScore,Magnitude,ExpectedValue,BoundaryUnits,UpperBoundary,LowerBoundary
"2018/9/3","36.69670857","0","0","0.012431224740909507","36.841787256739266","32.9289915827","57.91634186966726","15.767232643811276"
"2018/9/4","35.74160571","0","0","0.06732467206114202","35.67303618137362","32.9289915827","56.74759079430161","14.598481568445628"
"2018/9/5","34.11781143","0","0","0.053027383620274836","34.710132999891826","33.0750355127","55.87815572801981","13.542110271763839"
"2018/9/6","33.53363571","0","0","0.02732680890392194","33.44765248883495","33.2210794427","54.70914333216294","12.186161645506957"
"2018/9/7","29.19957714","0","0","0.00741694354487671","28.937110922276364","33.0750355127","50.105133650404355","7.769088194148374"
"2018/9/8","5.18315","0","0","0.010682887609634347","5.143895892785781","32.9289915827","26.218450505713772","-15.930658720142208"
"2018/9/9","5.324905714","0","0","0.0290157569100648","5.163325228419392","32.9289915827","26.237879841347382","-15.911229384508598"
"2018/9/10","36.69670857","0","0","0.015220262187074967","36.76414836240396","32.9289915827","57.83870297533195","15.689593749475968"
"2018/9/11","35.74160571","0","0","0.029223955855920455","35.77908590657007","32.9289915827","56.85364051949806","14.704531293642077"
"2018/9/12","34.11781143","0","0","0.05014588266429282","34.547259536635245","32.9289915827","55.621814149563235","13.472704923707255"
"2018/9/13","33.53363571","0","0","0.006478629327524505","33.55193524820608","33.0750355127","54.719957976334065","12.383912520078091"
"2018/9/14","29.19957714","0","0","0.014469943889277501","29.091800129624648","32.9289915827","50.16635474255264","8.017245516696654"
"2018/9/15","5.18315","0","0","0.0094139773841886","5.154836630338823","32.9289915827","26.229391243266814","-15.919717982589166"
"2018/9/16","5.324905714","0","0","0.010126800597468946","5.234332502492464","32.9289915827","26.308887115420454","-15.840222110435526"
"2018/9/17","36.69670857","0","0","0.039135993750698865","36.54992549471526","32.9289915827","57.62448010764325","15.47537088178727"
"2018/9/18","35.74160571","0","0","0.018790917090885494","35.79526470980883","32.9289915827","56.869819322736824","14.720710096880843"
"2018/9/19","34.11781143","0","0","0.04275209137629127","34.34099013096804","32.9289915827","55.41554474389603","13.266435518040048"
"2018/9/20","33.53363571","0","0","0.02447931245894951","33.61201516582131","32.9289915827","54.6865697787493","12.537460552893322"
"2018/9/21","29.19957714","0","0","0.010781906482188436","29.223563320561812","32.9289915827","50.298117933489806","8.149008707633818"
"2018/9/22","5.18315","0","0","0.006907498717766532","5.170512168851533","32.9289915827","26.245066781779524","-15.904042444076456"
"2018/9/23","5.324905714","0","0","0.0031839916788135637","5.2614938889462834","32.9289915827","26.336048501874274","-15.813060723981707"
"2018/9/24","36.69670857","0","0","0.04256581040333135","36.37103858487317","32.9289915827","57.44559319780116","15.296483971945179"
"2018/9/25","35.74160571","0","0","0.022860533704528112","35.813544599026855","32.9289915827","56.888099211954845","14.738989986098865"
"2018/9/26","34.11781143","0","0","0.019266922707912783","34.05600492733225","32.9289915827","55.13055954026024","12.981450314404263"
"2018/9/27","33.53363571","0","0","0.008008656062259015","33.65828319077884","32.9289915827","54.73283780370683","12.583728577850849"
"2018/9/28","29.19957714","0","0","0.018746201354033893","29.381125690882463","32.9289915827","50.45568030381045","8.306571077954473"
"2018/9/29","5.18315","0","0","0.014102203799263694","5.261543539820418","32.9289915827","26.33609815274841","-15.813011073107571"
