Timestamp,PhoneCalls,IsAnomaly,AnomalyScore,Magnitude,ExpectedValue,BoundaryUnits,UpperBoundary,LowerBoundary
"2018-09-03","36.69670857","0","0","0.12043748331767815","35.234453278719805","33.510017091837796","56.68086421749599","13.788042339943622"
"2018-09-04","35.74160571","0","0","0.2044089474277041","37.19748817524383","33.3639731618378","58.55043099882001","15.844545351667655"
"2018-09-05","34.11781143","0","0","0.04389485784328336","32.66830179079253","33.2179292318378","53.927776499168715","11.408827082416352"
"2018-09-06","33.53363571","0","0","0.1083020274289037","32.08412607079253","33.2179292318378","53.34360077916871","10.82465136241635"
"2018-09-07","29.19957714","0","0","0.11289862115985111","30.64908677920747","33.2179292318378","51.908561487583654","9.389612070831287"
"2018-09-08","5.18315","0","0","0.20187382620317215","6.6326596392074695","33.2179292318378","27.892134347583657","-14.626815069168716"
"2018-09-09","5.324905714","0","0","0.08074874405349462","6.77441535320747","33.2179292318378","28.033890061583648","-14.485059355168708"
"2018-09-10","36.69670857","0","0","0.10066035328493574","35.24719893079253","33.2179292318378","56.50667363916871","13.987724222416347"
"2018-09-11","35.74160571","0","0","0.06369466503868099","34.29209607079253","33.2179292318378","55.55157077916871","13.03262136241635"
"2018-09-12","34.11781143","0","0","0.06803683545523151","32.69219020628344","32.6704863768378","53.60130148745962","11.783078925107262"
"2018-09-13","233.5336357","0","0","0.564624687371553","232.13190289177433","32.1230435218378","252.69065074575053","211.57315503779813"
"2018-09-14","29.19957714","0","0","0.10400463212645017","30.62173181309838","32.5910445918378","51.480000351874565","9.763463274322191"
"2018-09-15","5.18315","0","0","0.13456991401362745","6.625726537971106","33.0590456618378","27.783515761547292","-14.532062685605078"
"2018-09-16","5.324905714","0","0","0.11167219611772837","6.770948802589288","33.1384874468378","27.979580768565466","-14.43768316338689"
"2018-09-17","36.69670857","0","0","0.06328419021822655","38.14621820920747","33.2179292318378","59.40569291758365","16.886743500831287"
"2018-09-18","35.74160571","0","0","0.16505842461248413","34.29556262141072","33.1384874468378","55.5041945873869","13.086930655434536"
"2018-09-19","34.11781143","0","0","0.13389987080367807","35.56038796797111","33.0590456618378","56.71817719154729","14.402598744394929"
"2018-09-20","233.5336357","0","0","0.46942964219569683","232.1114810269016","32.5910445918378","252.96974956567777","211.25321248812543"
"2018-09-21","29.19957714","0","0","0.11757598822534342","28.850725820133807","33.0590456618378","50.00851504370999","7.692936596557622"
"2018-09-22","5.18315","0","0","0.11494956172780646","6.629193088589288","33.1384874468378","27.83782505456547","-14.579438877386893"
"2018-09-23","5.324905714","0","0","0.026526509434163903","6.77441535320747","33.2179292318378","28.03389006158365","-14.485059355168712"
"2018-09-24","36.69670857","0","0","0.061048840976823095","35.24719893079253","33.2179292318378","56.50667363916871","13.987724222416347"
"2018-09-25","35.74160571","0","0","0.1467855975173511","37.19111534920747","33.2179292318378","58.45059005758365","15.93164064083129"
"2018-09-26","34.11781143","0","0","0.11374504022964563","35.56385451858929","33.1384874468378","56.772486484565476","14.3552225526131"
"2018-09-27","33.53363571","0","0","0.08724226230910648","33.12085249663485","33.0590456618378","54.278641720211034","11.963063273058673"
"2018-09-28","29.19957714","0","0","0.057671122785099393","30.645620228589287","33.1384874468378","51.85425219456547","9.436988262613106"
"2018-09-29","5.18315","0","0","0.11420226765406677","6.6326596392074695","33.2179292318378","27.892134347583657","-14.62681506916872"
"2018-09-30","5.324905714","0","0","0.08281555998231456","6.77441535320747","33.2179292318378","28.03389006158365","-14.485059355168712"
"2018-10-01","31.34386429","0","0","0.10686658254098155","30.386078874648376","33.2179292318378","51.64555358302456","9.126604166272195"
"2018-10-02","36.18100429","0","0","0.020865284528089913","34.73149465079253","33.2179292318378","55.99096935916871","13.472019942416345"
"2018-10-03","34.49893429","0","0","0.029280559851335805","33.04942465079253","33.2179292318378","54.30889935916871","11.78994994241635"
"2018-10-04","34.18594143","0","0","0.054012091972937895","32.73643179079253","33.2179292318378","53.99590649916871","11.476957082416348"
"2018-10-05","29.96867143","0","0","0.06595695367878673","28.51916179079253","33.2179292318378","49.77863649916871","7.259687082416349"
"2018-10-06","5.240491429","0","0","0.0495636019525665","6.69000106820747","33.2179292318378","27.949475776583654","-14.569473640168711"
"2018-10-07","5.304298571","0","0","0.037106629406237525","6.75380821020747","33.2179292318378","28.013282918583652","-14.505666498168711"
"2018-10-08","37.94839429","0","0","0.0487087546614506","36.49888465079253","33.2179292318378","57.758359359168715","15.239409942416351"
"2018-10-09","36.3811","0","0","0.048798642903046814","34.93159036079253","33.2179292318378","56.191065069168715","13.672115652416352"
